length,t_wrapper,t_baseline,t_baseline2,t_wrapper_a,t_baseline_a,t_baseline2_a
16384,2.119861,0.07762432098388672,0.8717160224914551,0.00012938604736328126,4.73781256005168e-06,5.3205323638394475e-05
65536,8.38387,0.2758786678314209,3.341648578643799,0.00012792770385742187,4.209574399283156e-06,5.098951078252867e-05
1,0.004891,0.0029344558715820312,0.0001614093780517578,0.004891,0.0029344558715820312,0.0001614093780517578
4,0.004551,0.0027780532836914062,0.0002961158752441406,0.00113775,0.0006945133209228516,7.402896881103516e-05
16,0.009831,0.004357814788818359,0.0013642311096191406,0.0006144375,0.00027236342430114746,8.526444435119629e-05
64,0.014651,0.003498077392578125,0.005488157272338867,0.000228921875,5.46574592590332e-05,8.57524573802948e-05
256,0.04974,0.0049474239349365234,0.0175631046295166,0.000194296875,1.9325874745845795e-05,6.860587745904922e-05
1024,0.144006,0.009805440902709961,0.060375213623046875,0.000140630859375,9.575625881552696e-06,5.8960169553756714e-05
4096,0.558384,0.02836775779724121,0.23042654991149902,0.00013632421875,6.9257221184670925e-06,5.6256481911987066e-05
16384,2.185389,0.10085582733154297,0.9060907363891602,0.00013338555908203124,6.155751179903746e-06,5.530338967218995e-05
65536,8.645571,0.3824126720428467,3.4726929664611816,0.0001319209442138672,5.8351542975287884e-06,5.298908945405856e-05
1,0.005054,0.002888917922973633,0.00012421607971191406,0.005054,0.002888917922973633,0.00012421607971191406
4,0.004436,0.002696514129638672,0.0002570152282714844,0.001109,0.000674128532409668,6.42538070678711e-05
16,0.006398,0.0027189254760742188,0.0008709430694580078,0.000399875,0.00016993284225463867,5.443394184112549e-05
64,0.013382,0.0029230117797851562,0.0033249855041503906,0.00020909375,4.5672059059143066e-05,5.1952898502349854e-05
256,0.041008,0.003921985626220703,0.014067649841308594,0.0001601875,1.532025635242462e-05,5.4951757192611694e-05
1024,0.150787,0.006326198577880859,0.05377388000488281,0.0001472529296875,6.177928298711777e-06,5.251355469226837e-05
4096,0.575422,0.01676630973815918,0.21777582168579102,0.00014048388671875,4.0933373384177685e-06,5.316792521625757e-05
16384,2.158756,0.05700945854187012,0.8361730575561523,0.000131760009765625,3.4795812098309398e-06,5.103595321998e-05
65536,8.421095,0.21158766746520996,3.2535641193389893,0.00012849571228027343,3.228571586078033e-06,4.9645448598312214e-05
1,0.00414,0.0031137466430664062,0.00010132789611816406,0.00414,0.0031137466430664062,0.00010132789611816406
4,0.004445,0.0026793479919433594,0.0002772808074951172,0.00111125,0.0006698369979858398,6.93202018737793e-05
16,0.006652,0.003125905990600586,0.0008318424224853516,0.00041575,0.00019536912441253662,5.199015140533447e-05
64,0.012807,0.0030248165130615234,0.003603219985961914,0.000200109375,4.7262758016586304e-05,5.630031228065491e-05
256,0.044076,0.0035152435302734375,0.013230323791503906,0.000172171875,1.3731420040130615e-05,5.1680952310562134e-05
1024,0.14921,0.005237102508544922,0.05703330039978027,0.000145712890625,5.1143579185009e-06,5.569658242166042e-05
4096,0.528426,0.013458251953125,0.19487881660461426,0.00012901025390625,3.285706043243408e-06,4.75778360851109e-05
16384,2.347686,0.038768768310546875,0.7992594242095947,0.0001432913818359375,2.366257831454277e-06,4.878292384091765e-05
65536,8.161465,0.1431725025177002,3.113999605178833,0.00012453407287597656,2.1846390154678375e-06,4.7515863116132095e-05
1,0.003793,0.0023565292358398438,5.5789947509765625e-05,0.003793,0.0023565292358398438,5.5789947509765625e-05
4,0.004588,0.0026509761810302734,0.0002474784851074219,0.001147,0.0006627440452575684,6.186962127685547e-05
16,0.006515,0.0027947425842285156,0.0010929107666015625,0.0004071875,0.00017467141151428223,6.830692291259766e-05
64,0.013472,0.0027284622192382812,0.0035288333892822266,0.0002105,4.2632222175598145e-05,5.513802170753479e-05
256,0.043029,0.0032575130462646484,0.013628005981445312,0.00016808203125,1.2724660336971283e-05,5.323439836502075e-05
1024,0.138682,0.003969907760620117,0.047292470932006836,0.000135431640625,3.876863047480583e-06,4.6184053644537926e-05
4096,0.521084,0.007955551147460938,0.1987011432647705,0.0001272177734375,1.9422732293605804e-06,4.851102130487561e-05
16384,2.023667,0.023105382919311523,0.7673707008361816,0.00012351483154296876,1.41024065669626e-06,4.683659062720835e-05
65536,7.943788,0.0783700942993164,3.038212776184082,0.00012121258544921874,1.1958327377215028e-06,4.635944787878543e-05
1,0.003659,0.002543210983276367,0.00012636184692382812,0.003659,0.002543210983276367,0.00012636184692382812
4,0.004517,0.003165721893310547,0.0003445148468017578,0.00112925,0.0007914304733276367,8.612871170043945e-05
16,0.006323,0.002888917922973633,0.0011360645294189453,0.0003951875,0.00018055737018585205,7.100403308868408e-05
64,0.013941,0.003373384475708008,0.004254341125488281,0.000217828125,5.270913243293762e-05,6.64740800857544e-05
256,0.048717,0.00439453125,0.016321420669555664,0.00019030078125,1.71661376953125e-05,6.375554949045181e-05
1024,0.156988,0.008970260620117188,0.05995440483093262,0.00015330859375,8.760020136833191e-06,5.8549223467707634e-05
4096,0.629437,0.029437780380249023,0.2530655860900879,0.000153671142578125,7.186958100646734e-06,6.178359035402536e-05
16384,2.290842,0.09385037422180176,1.1348130702972412,0.0001398218994140625,5.7281722547486424e-06,6.926349306013435e-05
65536,8.709017,0.36963415145874023,3.5048677921295166,0.00013288905334472655,5.640169547405094e-06,5.348003833205439e-05
1,0.00396,0.002732992172241211,0.00020456314086914062,0.00396,0.002732992172241211,0.00020456314086914062
4,0.006313,0.0029883384704589844,0.0006799697875976562,0.00157825,0.0007470846176147461,0.00016999244689941406
16,0.006514,0.0026569366455078125,0.00091552734375,0.000407125,0.00016605854034423828,5.7220458984375e-05
64,0.014999,0.003508329391479492,0.00461888313293457,0.000234359375,5.4817646741867065e-05,7.217004895210266e-05
256,0.043555,0.004355669021606445,0.014420509338378906,0.00017013671875,1.7014332115650177e-05,5.63301146030426e-05
1024,0.14739,0.008630037307739258,0.061911582946777344,0.000143935546875,8.427770808339119e-06,6.046053022146225e-05
4096,0.575404,0.0251615047454834,0.23875141143798828,0.0001404794921875,6.142945494502783e-06,5.828891880810261e-05
16384,2.154185,0.08522200584411621,0.8785574436187744,0.00013148101806640625,5.201538442634046e-06,5.362289084587246e-05
65536,8.520562,0.3294692039489746,3.5171878337860107,0.00013001345825195312,5.027301085647196e-06,5.366802724893205e-05
1,0.00417,0.002627849578857422,0.00013494491577148438,0.00417,0.002627849578857422,0.00013494491577148438
4,0.004399,0.0028617382049560547,0.0002918243408203125,0.00109975,0.0007154345512390137,7.295608520507812e-05
16,0.007694,0.00281524658203125,0.0011675357818603516,0.000480875,0.00017595291137695312,7.297098636627197e-05
64,0.014362,0.0032181739807128906,0.004289388656616211,0.00022440625,5.0283968448638916e-05,6.70216977596283e-05
256,0.047384,0.004400968551635742,0.017071008682250977,0.00018509375,1.7191283404827118e-05,6.668362766504288e-05
1024,0.149633,0.008626461029052734,0.05707550048828125,0.0001461259765625,8.424278348684311e-06,5.573779344558716e-05
4096,0.552734,0.025501489639282227,0.22325611114501953,0.00013494482421875,6.225949618965387e-06,5.4505886510014534e-05
16384,2.180789,0.08708786964416504,0.9026832580566406,0.00013310479736328124,5.315421731211245e-06,5.509541369974613e-05
65536,8.666795,0.33397960662841797,3.4608426094055176,0.0001322447967529297,5.096124368719757e-06,5.280826735543087e-05
1,0.005679,0.0030875205993652344,0.0001227855682373047,0.005679,0.0030875205993652344,0.0001227855682373047
4,0.004402,0.0027942657470703125,0.00031113624572753906,0.0011005,0.0006985664367675781,7.778406143188477e-05
16,0.00696,0.0028662681579589844,0.0010528564453125,0.000435,0.00017914175987243652,6.580352783203125e-05
64,0.013955,0.003214597702026367,0.0039632320404052734,0.000218046875,5.022808909416199e-05,6.19255006313324e-05
256,0.055594,0.006390571594238281,0.017925024032592773,0.0002171640625,2.4963170289993286e-05,7.001962512731552e-05
1024,0.185655,0.023322105407714844,0.09933638572692871,0.0001813037109375,2.2775493562221527e-05,9.700818918645382e-05
4096,0.589046,0.06067967414855957,0.2270524501800537,0.00014381005859375,1.4814373571425676e-05,5.5432727094739676e-05
16384,2.253217,0.2659420967102051,0.8599529266357422,0.00013752545166015624,1.6231817426159978e-05,5.248736124485731e-05
65536,9.056326,1.1017684936523438,3.334580421447754,0.00013818856811523438,1.6811653040349483e-05,5.088165926281363e-05
1,0.004027,0.0026314258575439453,8.20159912109375e-05,0.004027,0.0026314258575439453,8.20159912109375e-05
4,0.004194,0.0026662349700927734,0.0002486705780029297,0.0010485,0.0006665587425231934,6.216764450073242e-05
16,0.007143,0.0025277137756347656,0.0007374286651611328,0.0004464375,0.00015798211097717285,4.60892915725708e-05
64,0.0129,0.002753734588623047,0.003820180892944336,0.0002015625,4.302710294723511e-05,5.969032645225525e-05
256,0.045537,0.003070831298828125,0.012702226638793945,0.00017787890625,1.1995434761047363e-05,4.961807280778885e-05
1024,0.1402,0.005021333694458008,0.049588680267333984,0.0001369140625,4.903646185994148e-06,4.8426445573568344e-05
4096,0.539741,0.009484291076660156,0.1994466781616211,0.000131772705078125,2.3155007511377335e-06,4.8693036660552025e-05
16384,2.110718,0.03181767463684082,0.7897796630859375,0.0001288280029296875,1.9419967429712415e-06,4.820432513952255e-05
65536,8.037607,0.10519266128540039,3.051325798034668,0.00012264414978027343,1.6051126294769347e-06,4.6559536713175476e-05
1,0.003848,0.002678394317626953,0.00011157989501953125,0.003848,0.002678394317626953,0.00011157989501953125
4,0.004428,0.002536773681640625,0.0003216266632080078,0.001107,0.0006341934204101562,8.040666580200195e-05
16,0.006371,0.0027289390563964844,0.0011954307556152344,0.0003981875,0.00017055869102478027,7.471442222595215e-05
64,0.012809,0.0028722286224365234,0.0032842159271240234,0.000200140625,4.487857222557068e-05,5.1315873861312866e-05
256,0.050205,0.003748655319213867,0.013327598571777344,0.00019611328125,1.4643184840679169e-05,5.206093192100525e-05
1024,0.140702,0.007294178009033203,0.05371427536010742,0.000137404296875,7.1232207119464874e-06,5.2455347031354904e-05
4096,0.538402,0.015786409378051758,0.2070004940032959,0.00013144580078125,3.8541038520634174e-06,5.053722998127341e-05
16384,2.106093,0.05325746536254883,0.8306028842926025,0.00012854571533203125,3.2505777198821306e-06,5.069597682449967e-05
65536,8.347264,0.20143389701843262,3.217968702316284,0.000127369140625,3.073637344641611e-06,4.9102305638371035e-05
1,0.003961,0.0024979114532470703,6.604194641113281e-05,0.003961,0.0024979114532470703,6.604194641113281e-05
4,0.005605,0.0026197433471679688,0.00025081634521484375,0.00140125,0.0006549358367919922,6.270408630371094e-05
16,0.005913,0.002672433853149414,0.0008180141448974609,0.0003695625,0.00016702711582183838,5.112588405609131e-05
64,0.014073,0.0029706954956054688,0.004458189010620117,0.000219890625,4.641711711883545e-05,6.965920329093933e-05
256,0.041468,0.003751039505004883,0.013546466827392578,0.000161984375,1.4652498066425323e-05,5.291588604450226e-05
1024,0.143404,0.00609278678894043,0.05605268478393555,0.00014004296875,5.949987098574638e-06,5.473894998431206e-05
4096,0.537893,0.015434741973876953,0.21749091148376465,0.000131321533203125,3.768247552216053e-06,5.309836706146598e-05
16384,2.148871,0.05060172080993652,0.8194577693939209,0.00013115667724609376,3.0884839361533523e-06,5.001573299523443e-05
65536,8.280708,0.18653178215026855,3.2628824710845947,0.00012635357666015626,2.8462491172831506e-06,4.9787635362008587e-05
1,0.004708,0.0030710697174072266,7.295608520507812e-05,0.004708,0.0030710697174072266,7.295608520507812e-05
4,0.005164,0.0026922225952148438,0.0002701282501220703,0.001291,0.0006730556488037109,6.753206253051758e-05
16,0.006597,0.0030815601348876953,0.0008044242858886719,0.0004123125,0.00019259750843048096,5.027651786804199e-05
64,0.013192,0.0029723644256591797,0.0032002925872802734,0.000206125,4.644319415092468e-05,5.000457167625427e-05
256,0.044857,0.003695964813232422,0.015235424041748047,0.00017522265625,1.4437362551689148e-05,5.951337516307831e-05
1024,0.151083,0.0051424503326416016,0.051429033279418945,0.0001475419921875,5.021924152970314e-06,5.0223665311932564e-05
4096,0.549118,0.01303553581237793,0.22362565994262695,0.00013406201171875,3.1825038604438305e-06,5.459610838443041e-05
16384,2.070825,0.041803598403930664,0.7981436252593994,0.00012639312744140626,2.5514891603961587e-06,4.871482087764889e-05
65536,8.14763,0.14506959915161133,3.123539686203003,0.00012432296752929687,2.2135864128358662e-06,4.766143320011906e-05
1,0.004268,0.0028586387634277344,0.00011610984802246094,0.004268,0.0028586387634277344,0.00011610984802246094
4,0.005372,0.002705812454223633,0.0003554821014404297,0.001343,0.0006764531135559082,8.887052536010742e-05
16,0.007396,0.002841949462890625,0.0009701251983642578,0.00046225,0.00017762184143066406,6.063282489776611e-05
64,0.013275,0.003077268600463867,0.003901958465576172,0.000207421875,4.8082321882247925e-05,6.0968101024627686e-05
256,0.047081,0.0050241947174072266,0.015570878982543945,0.00018391015625,1.962576061487198e-05,6.0823746025562286e-05
1024,0.148287,0.007826805114746094,0.05601310729980469,0.0001448115234375,7.643364369869232e-06,5.4700300097465515e-05
4096,0.551687,0.02066326141357422,0.22074413299560547,0.000134689208984375,5.044741556048393e-06,5.389261059463024e-05
16384,2.109814,0.06691646575927734,0.8973870277404785,0.0001287728271484375,4.0842569433152676e-06,5.477215745486319e-05
65536,8.45516,0.2493443489074707,3.291194200515747,0.0001290155029296875,3.804692823905498e-06,5.021963806939311e-05
1,0.004143,0.0029625892639160156,7.534027099609375e-05,0.004143,0.0029625892639160156,7.534027099609375e-05
4,0.004881,0.0029053688049316406,0.0001995563507080078,0.00122025,0.0007263422012329102,4.988908767700195e-05
16,0.006514,0.0025920867919921875,0.001008749008178711,0.000407125,0.00016200542449951172,6.304681301116943e-05
64,0.012906,0.002980470657348633,0.003083467483520508,0.00020165625,4.656985402107239e-05,4.8179179430007935e-05
256,0.048867,0.003578662872314453,0.017264604568481445,0.00019088671875,1.3979151844978333e-05,6.743986159563065e-05
1024,0.146165,0.0065424442291259766,0.0502629280090332,0.0001427392578125,6.3891056925058365e-06,4.908489063382149e-05
4096,0.57157,0.017350435256958008,0.22224998474121094,0.00013954345703125,4.235946107655764e-06,5.42602501809597e-05
16384,2.093637,0.05875730514526367,0.8261497020721436,0.00012778546142578126,3.586261300370097e-06,5.042417615186423e-05
65536,8.544876,0.21565675735473633,3.220120668411255,0.00013038446044921876,3.290660970378667e-06,4.9135142035083845e-05
1,0.003804,0.002557039260864258,9.72747802734375e-05,0.003804,0.002557039260864258,9.72747802734375e-05
4,0.005795,0.0032203197479248047,0.00039577484130859375,0.00144875,0.0008050799369812012,9.894371032714844e-05
16,0.006376,0.0028629302978515625,0.001127004623413086,0.0003985,0.00017893314361572266,7.043778896331787e-05
64,0.016227,0.0036487579345703125,0.0035436153411865234,0.000253546875,5.701184272766113e-05,5.536898970603943e-05
256,0.053224,0.00541234016418457,0.014501810073852539,0.00020790625,2.1141953766345978e-05,5.664769560098648e-05
1024,0.15433,0.017642498016357422,0.05608987808227539,0.000150712890625,1.7229001969099045e-05,5.477527156472206e-05
4096,0.611812,0.055005550384521484,0.208909273147583,0.0001493681640625,1.3429089449346066e-05,5.100324051454663e-05
16384,2.329867,0.18032431602478027,0.8096261024475098,0.00014220379638671876,1.1006122804246843e-05,4.9415655666962266e-05
65536,9.160081,0.8660495281219482,3.1302099227905273,0.00013977174377441406,1.321486706729047e-05,4.776321293320507e-05
1,0.004092,0.0027997493743896484,0.00015234947204589844,0.004092,0.0027997493743896484,0.00015234947204589844
4,0.004483,0.0026044845581054688,0.00031495094299316406,0.00112075,0.0006511211395263672,7.873773574829102e-05
16,0.006066,0.0026030540466308594,0.001344919204711914,0.000379125,0.0001626908779144287,8.405745029449463e-05
64,0.013426,0.003366231918334961,0.003733396530151367,0.00020978125,5.2597373723983765e-05,5.833432078361511e-05
256,0.050455,0.004221916198730469,0.01998758316040039,0.00019708984375,1.6491860151290894e-05,7.807649672031403e-05
1024,0.157419,0.007516145706176758,0.06418466567993164,0.0001537294921875,7.33998604118824e-06,6.268033757805824e-05
4096,0.563223,0.028368473052978516,0.22810697555541992,0.000137505615234375,6.925896741449833e-06,5.569017957895994e-05
16384,2.11591,0.07164502143859863,0.8797376155853271,0.0001291448974609375,4.372865078039467e-06,5.369492282625288e-05
65536,8.903467,0.27838873863220215,3.3914806842803955,0.00013585612487792967,4.247875040164217e-06,5.1749888370977715e-05
1,0.004722,0.002534151077270508,0.00010776519775390625,0.004722,0.002534151077270508,0.00010776519775390625
4,0.004463,0.002590656280517578,0.00020575523376464844,0.00111575,0.0006476640701293945,5.143880844116211e-05
16,0.006709,0.002704143524169922,0.0011091232299804688,0.0004193125,0.00016900897026062012,6.93202018737793e-05
64,0.013721,0.0027923583984375,0.003261089324951172,0.000214390625,4.363059997558594e-05,5.095452070236206e-05
256,0.041759,0.0035796165466308594,0.016172409057617188,0.00016312109375,1.3982877135276794e-05,6.317347288131714e-05
1024,0.147221,0.00786590576171875,0.06972908973693848,0.0001437705078125,7.681548595428467e-06,6.809481419622898e-05
4096,0.556905,0.014787673950195312,0.2040860652923584,0.000135963134765625,3.6102719604969025e-06,4.982569953426719e-05
16384,2.102402,0.05147862434387207,0.8589644432067871,0.0001283204345703125,3.1420058803632855e-06,5.24270290043205e-05
65536,8.325999,0.1867227554321289,3.2350988388061523,0.00012704466247558593,2.849163138307631e-06,4.936369077768177e-05
1,0.003823,0.002808809280395508,0.0001392364501953125,0.003823,0.002808809280395508,0.0001392364501953125
4,0.00646,0.0031440258026123047,0.0003058910369873047,0.001615,0.0007860064506530762,7.647275924682617e-05
16,0.00666,0.0034639835357666016,0.0009245872497558594,0.00041625,0.0002164989709854126,5.778670310974121e-05
64,0.013639,0.0028946399688720703,0.0035233497619628906,0.000213109375,4.52287495136261e-05,5.5052340030670166e-05
256,0.040416,0.004026174545288086,0.015383481979370117,0.000157875,1.5727244317531586e-05,6.009172648191452e-05
1024,0.157576,0.0069065093994140625,0.059197187423706055,0.0001538828125,6.744638085365295e-06,5.7809753343462944e-05
4096,0.550837,0.017887353897094727,0.21941781044006348,0.000134481689453125,4.367029760032892e-06,5.356880137696862e-05
16384,2.109052,0.06180834770202637,0.8449106216430664,0.000128726318359375,3.7724821595475078e-06,5.156925180926919e-05
65536,8.479776,0.22998380661010742,3.2645058631896973,0.00012939111328125,3.5092743928544223e-06,4.9812406359706074e-05
1,0.00419,0.002963542938232422,0.00022292137145996094,0.00419,0.002963542938232422,0.00022292137145996094
4,0.006044,0.003160715103149414,0.00034737586975097656,0.001511,0.0007901787757873535,8.684396743774414e-05
16,0.007308,0.0026891231536865234,0.0008895397186279297,0.00045675,0.00016807019710540771,5.5596232414245605e-05
64,0.013422,0.0029296875,0.003145456314086914,0.00020971875,4.57763671875e-05,4.914775490760803e-05
256,0.049652,0.003680706024169922,0.013678550720214844,0.000193953125,1.4377757906913757e-05,5.3431838750839233e-05
1024,0.139544,0.006440639495849609,0.05274200439453125,0.0001362734375,6.289687007665634e-06,5.1505863666534424e-05
4096,0.542261,0.01584911346435547,0.20975136756896973,0.000132387939453125,3.869412466883659e-06,5.1208829972893e-05
16384,2.089231,0.05203366279602051,0.8195531368255615,0.00012751654052734374,3.1758827390149236e-06,5.0021553761325777e-05
65536,8.235319,0.19914031028747559,3.188838005065918,0.00012566099548339845,3.0386399885173887e-06,4.865780647378415e-05
1,0.003947,0.0027832984924316406,0.00011467933654785156,0.003947,0.0027832984924316406,0.00011467933654785156
4,0.005542,0.0029380321502685547,0.0002872943878173828,0.0013855,0.0007345080375671387,7.18235969543457e-05
16,0.006592,0.0030045509338378906,0.0009577274322509766,0.000412,0.00018778443336486816,5.9857964515686035e-05
64,0.013433,0.003104686737060547,0.004385948181152344,0.000209890625,4.8510730266571045e-05,6.853044033050537e-05
256,0.0428,0.004477262496948242,0.013388872146606445,0.0001671875,1.748930662870407e-05,5.230028182268143e-05
1024,0.142736,0.006900787353515625,0.054726600646972656,0.000139390625,6.7390501499176025e-06,5.3443945944309235e-05
4096,0.542835,0.018932819366455078,0.21246027946472168,0.000132528076171875,4.622270353138447e-06,5.1870185416191816e-05
16384,2.123736,0.06988668441772461,0.9643492698669434,0.00012962255859375,4.265544703230262e-06,5.8859208365902305e-05
65536,8.386765,0.2247021198272705,3.2525453567504883,0.00012797187805175782,3.4286822483409196e-06,4.962990351486951e-05
1,0.005075,0.002541780471801758,6.508827209472656e-05,0.005075,0.002541780471801758,6.508827209472656e-05
4,0.004307,0.0026121139526367188,0.0003502368927001953,0.00107675,0.0006530284881591797,8.755922317504883e-05
16,0.006625,0.0025119781494140625,0.0007915496826171875,0.0004140625,0.0001569986343383789,4.947185516357422e-05
64,0.013604,0.0026662349700927734,0.002984762191772461,0.0002125625,4.1659921407699585e-05,4.66369092464447e-05
256,0.047625,0.0032498836517333984,0.013375520706176758,0.00018603515625,1.2694858014583588e-05,5.224812775850296e-05
1024,0.152701,0.0047605037689208984,0.05681586265563965,0.0001491220703125,4.648929461836815e-06,5.5484240874648094e-05
4096,0.52412,0.008619308471679688,0.2026834487915039,0.000127958984375,2.1043233573436737e-06,4.948326386511326e-05
16384,2.116783,0.043653011322021484,0.8243374824523926,0.00012919818115234374,2.6643683668226004e-06,5.0313567044213414e-05
65536,8.011486,0.09041547775268555,3.091512680053711,0.00012224557495117187,1.3796307030133903e-06,4.7172739868983626e-05
1,0.003946,0.0029077529907226562,0.00011301040649414062,0.003946,0.0029077529907226562,0.00011301040649414062
4,0.004425,0.002669811248779297,0.00017905235290527344,0.00110625,0.0006674528121948242,4.476308822631836e-05
16,0.007362,0.0028121471405029297,0.0010905265808105469,0.000460125,0.0001757591962814331,6.815791130065918e-05
64,0.015455,0.004220485687255859,0.003968477249145508,0.000241484375,6.59450888633728e-05,6.200745701789856e-05
256,0.050745,0.006812334060668945,0.01516866683959961,0.00019822265625,2.6610679924488068e-05,5.9252604842185974e-05
1024,0.176764,0.023553848266601562,0.05546283721923828,0.00017262109375,2.300180494785309e-05,5.4162926971912384e-05
4096,0.743665,0.09099650382995605,0.22706294059753418,0.000181558837890625,2.2215943317860365e-05,5.543528823181987e-05
16384,2.574314,0.35023999214172363,0.8685469627380371,0.0001571236572265625,2.1376952645368874e-05,5.301189958117902e-05
65536,10.246713,1.3557713031768799,3.1905267238616943,0.00015635243225097656,2.0687428332166746e-05,4.868357427767478e-05
1,0.003974,0.002582550048828125,0.00012421607971191406,0.003974,0.002582550048828125,0.00012421607971191406
4,0.005054,0.0028798580169677734,0.0003685951232910156,0.0012635,0.0007199645042419434,9.21487808227539e-05
16,0.007504,0.0026547908782958984,0.0008950233459472656,0.000469,0.00016592442989349365,5.59389591217041e-05
64,0.013494,0.002735137939453125,0.0031774044036865234,0.00021084375,4.273653030395508e-05,4.964694380760193e-05
256,0.04842,0.003664731979370117,0.013264179229736328,0.000189140625,1.431535929441452e-05,5.181320011615753e-05
1024,0.152722,0.006887197494506836,0.05242323875427246,0.000149142578125,6.725778803229332e-06,5.11945690959692e-05
4096,0.560631,0.020357131958007812,0.22546696662902832,0.000136872802734375,4.970002919435501e-06,5.504564614966512e-05
16384,2.126778,0.06683945655822754,0.8295412063598633,0.0001298082275390625,4.079556674696505e-06,5.063117714598775e-05
65536,8.554059,0.26840949058532715,3.452373743057251,0.0001305245819091797,4.095603799214587e-06,5.2679042710224167e-05
1,0.004417,0.0031876564025878906,0.0001068115234375,0.004417,0.0031876564025878906,0.0001068115234375
4,0.004503,0.0029294490814208984,0.0003006458282470703,0.00112575,0.0007323622703552246,7.516145706176758e-05
16,0.008027,0.0030052661895751953,0.0012500286102294922,0.0005016875,0.0001878291368484497,7.812678813934326e-05
64,0.013734,0.0028443336486816406,0.0036885738372802734,0.00021459375,4.4442713260650635e-05,5.763396620750427e-05
256,0.044025,0.0035355091094970703,0.015537023544311523,0.00017197265625,1.3810582458972931e-05,6.069149821996689e-05
1024,0.143539,0.00633692741394043,0.054219961166381836,0.0001401748046875,6.188405677676201e-06,5.294918082654476e-05
4096,0.549139,0.015958070755004883,0.20911836624145508,0.000134067138671875,3.896013367921114e-06,5.1054288633167744e-05
16384,2.058792,0.04804348945617676,0.8143010139465332,0.00012565869140625,2.932341885752976e-06,4.970098962076008e-05
65536,8.149913,0.1690354347229004,3.2164466381073,0.00012435780334472656,2.579276042524725e-06,4.907908078166656e-05
1,0.003836,0.002802133560180664,0.00013875961303710938,0.003836,0.002802133560180664,0.00013875961303710938
4,0.005078,0.0029540061950683594,0.0003380775451660156,0.0012695,0.0007385015487670898,8.45193862915039e-05
16,0.007143,0.0029802322387695312,0.0011560916900634766,0.0004464375,0.0001862645149230957,7.225573062896729e-05
64,0.013772,0.003192424774169922,0.004801034927368164,0.0002151875,4.988163709640503e-05,7.501617074012756e-05
256,0.052257,0.004572153091430664,0.016698122024536133,0.00020412890625,1.785997301340103e-05,6.522703915834427e-05
1024,0.151592,0.008998394012451172,0.058034420013427734,0.0001480390625,8.787494152784348e-06,5.667423829436302e-05
4096,0.551132,0.024135828018188477,0.22698116302490234,0.0001345537109375,5.892536137253046e-06,5.541532300412655e-05
16384,2.163074,0.09058809280395508,0.883873701095581,0.0001320235595703125,5.529058398678899e-06,5.3947369451634586e-05
65536,8.551107,0.3443922996520996,3.4315686225891113,0.0001304795379638672,5.25500945514068e-06,5.236158176558092e-05
1,0.004094,0.002694368362426758,7.486343383789062e-05,0.004094,0.002694368362426758,7.486343383789062e-05
4,0.005051,0.0030939579010009766,0.0002338886260986328,0.00126275,0.0007734894752502441,5.84721565246582e-05
16,0.006284,0.0026018619537353516,0.0008883476257324219,0.00039275,0.00016261637210845947,5.552172660827637e-05
64,0.014357,0.002840280532836914,0.003438711166381836,0.000224328125,4.437938332557678e-05,5.3729861974716187e-05
256,0.045432,0.003302335739135742,0.012591361999511719,0.00017746875,1.2899748980998993e-05,4.918500781059265e-05
1024,0.14731,0.004975318908691406,0.04978299140930176,0.000143857421875,4.858709871768951e-06,4.861620254814625e-05
4096,0.529083,0.01049351692199707,0.21142840385437012,0.000129170654296875,2.561893779784441e-06,5.161826265975833e-05
16384,2.026186,0.03394055366516113,0.7937765121459961,0.0001236685791015625,2.07156699616462e-06,4.8448273446410894e-05
65536,8.181154,0.11991238594055176,3.056462526321411,0.00012483450317382812,1.82971780304797e-06,4.6637916966574267e-05
1,0.003826,0.0025932788848876953,0.00020742416381835938,0.003826,0.0025932788848876953,0.00020742416381835938
4,0.005375,0.0029706954956054688,0.00037980079650878906,0.00134375,0.0007426738739013672,9.495019912719727e-05
16,0.007148,0.00270843505859375,0.0009696483612060547,0.00044675,0.00016927719116210938,6.060302257537842e-05
64,0.015041,0.003572225570678711,0.0034029483795166016,0.000235015625,5.581602454185486e-05,5.31710684299469e-05
256,0.048987,0.00569915771484375,0.014685392379760742,0.00019135546875,2.22623348236084e-05,5.73648139834404e-05
1024,0.173985,0.017523765563964844,0.05702567100524902,0.0001699072265625,1.7113052308559418e-05,5.56891318410635e-05
4096,0.613224,0.057340383529663086,0.218658447265625,0.000149712890625,1.3999117072671652e-05,5.338340997695923e-05
16384,2.301267,0.20585274696350098,0.8395285606384277,0.00014045819091796876,1.2564254575408995e-05,5.1240756874904037e-05
65536,9.09658,0.9863448143005371,3.152704954147339,0.00013880279541015624,1.505042746430263e-05,4.810645987163298e-05
1,0.004459,0.0031147003173828125,0.0001876354217529297,0.004459,0.0031147003173828125,0.0001876354217529297
4,0.005176,0.002815723419189453,0.0003533363342285156,0.001294,0.0007039308547973633,8.83340835571289e-05
16,0.006304,0.002661466598510742,0.0008721351623535156,0.000394,0.0001663416624069214,5.4508447647094727e-05
64,0.013648,0.0031359195709228516,0.0036995410919189453,0.00021325,4.8998743295669556e-05,5.780532956123352e-05
256,0.059629,0.004319429397583008,0.015308380126953125,0.00023292578125,1.6872771084308624e-05,5.9798359870910645e-05
